monstres_tues,duree_quete_jours,prime_pieces_or
28.0,5.777893526017516,1261
10.0,6.629631918321587,-43
5.0,5.150411255051488,248
25.0,3.853996035959064,1346
33.0,2.835197279304059,2220
17.0,2.949593416182026,663
49.0,4.318282992141885,4632
33.0,5.064356256727388,1862
25.0,6.998001420836845,1723
33.0,3.4632478750228524,1839
9.0,4.403096700716365,-432
27.0,7.022838286354224,1243
25.0,4.5356045514656165,1494
4.0,5.890481766856554,-570
9.0,7.985955962025503,-88
46.0,6.393766458549032,4508
15.0,4.172387185966124,74
16.0,5.895788053370675,569
16.0,6.4085671568356615,516
13.0,5.160157648914327,359
14.0,7.02663256420266,581
22.0,7.421589159909918,593
21.0,5.163584296807424,1158
9.0,7.921563578648636,-194
41.0,2.825586232624072,3219
4.0,4.9499973811883455,-72
10.0,2.8924040612687243,328
35.0,4.318332271586214,1980
9.0,8.086582628967275,652
48.0,2.8659881322188943,4525
16.0,3.4615325942721444,751
49.0,8.44886091064863,4437
18.0,3.9311363327601216,491
10.0,8.239281753169156,-475
21.0,4.420767284650013,1135
15.0,6.2703985317421775,146
15.0,3.283885829506163,103
11.0,5.442384918280766,407
40.0,1.0,2261
48.0,5.005307112072473,4543
42.0,3.304012884716016,4064
41.0,2.746121496252452,3061
47.0,4.650514478186057,4153
37.0,1.0,3017
20.0,4.908262561878248,445
34.0,7.448656148820396,2743
22.0,3.028936427336052,1297
48.0,4.134822446433403,4766
18.0,4.301827296218798,360
16.0,7.110458901510175,486
5.0,5.457176708203678,-29
1.0,4.085347022422719,31
19.0,3.984757642309705,817
10.0,5.39433115191305,43
21.0,6.120528907408256,723
13.0,5.997080388621694,558
24.0,6.96433345510332,1852
23.0,6.879009183261945,695
23.0,3.779788583737485,1285
11.0,8.626793066110196,405
47.0,7.985776502717718,4563
2.0,7.973263241085348,83
6.0,9.618408761328372,-88
11.0,6.678033590206219,289
15.0,8.292583487061759,366
9.0,3.1430429891736518,330
12.0,6.065036057696502,429
36.0,4.177012745167522,1871
28.0,4.985501898247837,1626
23.0,7.379863725352699,1131
27.0,1.0,1775
24.0,4.829361287633127,1157
14.0,3.535996559801156,270
35.0,5.878946099056648,2734
27.0,1.445180467086253,1235
21.0,2.855143185837666,426
49.0,5.30967745914648,4992
13.0,1.9883548979850696,731
8.0,7.582681052801295,25
44.0,3.637379704487622,3649
44.0,4.374655757162022,4236
44.0,9.46530050385391,4031
34.0,1.6035223021898632,2231
42.0,8.725006720895193,3608
23.0,6.050522440941521,765
9.0,5.774995353558244,264
1.0,4.109821930778257,-588
36.0,7.733151805052943,2338
46.0,4.842793831403287,4186
16.0,7.02135107486539,563
25.0,5.605215440438329,1134
18.0,1.0,940
34.0,6.89241460766108,2369
38.0,8.08512412334787,2750
3.0,3.366731042122354,-43
20.0,5.482172763769945,995
19.0,6.865612128399608,842
13.0,7.018123160080904,248
17.0,1.7890438204224677,1016
14.0,6.848381737329251,116
30.0,3.657799978344525,2255
22.0,4.174190143993385,539
43.0,7.643541271848111,3329
48.0,8.776321986521427,4274
43.0,5.350453295670183,4059
29.0,6.194093249715251,1510
2.0,6.872977229584818,-77
8.0,4.771158812980314,-287
14.0,8.001642961966944,241
34.0,6.597895827139877,2243
13.0,2.805088903075665,516
10.0,5.84106741325754,308
8.0,5.6064822035229165,-69
7.0,3.1687386893114846,-306
13.0,7.609067200373833,266
26.0,1.8716445645266104,1895
32.0,6.577212105418366,2144
19.0,9.580398074122394,393
15.0,3.5567631331597225,-13
2.0,6.05861076135459,-287
37.0,5.728207836810195,2649
19.0,5.776992769646319,1088
33.0,10.445322108411112,1387
39.0,3.6426246736339705,3128
33.0,2.077263036942895,1888
1.0,6.771840760292871,214
39.0,3.238540045092204,3113
28.0,3.870423333725748,2207
17.0,2.57178258953798,618
6.0,5.434382607796126,552
44.0,9.643474028319703,3621
20.0,6.0124304635512775,714
47.0,4.368024873471986,3830
13.0,4.213720393787932,387
12.0,4.445527915387256,213
30.0,4.025016688124462,1925
21.0,6.57902357635151,835
2.0,5.729605827292094,436
18.0,4.232343966617842,576
28.0,4.326006404790256,1731
4.0,3.851285414983302,522
42.0,3.5618035523969764,4058
43.0,2.1507050199324675,3819
6.0,4.211308194456997,117
38.0,2.357458600431764,3014
9.0,3.180110113228629,651
20.0,7.362730237352693,834
45.0,5.280573899031386,4098
30.0,5.615257686124434,1552
37.0,3.338063727748139,2506
38.0,4.972752897062563,3062
4.0,4.908773446239649,-236
38.0,6.20014381042955,2988
13.0,5.377082184517337,255
35.0,4.956158711239644,2261
30.0,3.2989466765310453,1549
42.0,3.503685028092625,4253
4.0,3.620451810108217,197
25.0,2.8861913246240856,840
31.0,5.82496286221031,2673
47.0,5.057752111699859,4465
12.0,4.358942833520304,74
15.0,5.308403914356897,392
26.0,3.055796978574545,1836
10.0,3.047813658701453,-12
12.0,3.0624906798116447,165
22.0,6.241751666532966,1140
40.0,6.790273880298863,3134
21.0,4.437829702581484,1296
35.0,7.456473670329553,2224
7.0,5.5714122681072125,-105
18.0,4.159403160055328,539
27.0,5.493643535257168,1381
35.0,7.06180664459772,2558
47.0,6.401561832856366,4361
2.0,3.5312493911548763,-206
32.0,4.750192936889914,2201
15.0,4.270830853754154,217
45.0,1.7935327130084897,4303
24.0,2.921592530773179,577
20.0,6.474200758341183,877
10.0,5.102995215057898,182
24.0,4.680927017502305,1269
24.0,5.463196130943113,1307
24.0,5.380432236855309,1165
40.0,6.24773944749715,3828
48.0,6.878833713253195,4805
48.0,3.869868159285069,5162
34.0,5.789637011049258,2403
41.0,3.843456996915826,3183
40.0,2.1039646839675745,2580
11.0,6.360414866767099,357
26.0,3.870797432575042,1546
1.0,4.34572327672284,-372
30.0,3.647813058526197,1814
43.0,4.775954973108226,3280
18.0,2.78721851613193,899
26.0,6.596309936573363,1557
47.0,6.50909977694288,3870
9.0,5.781980345767379,-275
9.0,5.85756099306397,-451
1.0,5.410609526893337,115
7.0,3.319548354391081,214
44.0,,0
42.0,7.186347843067624,3203
16.0,1.5797367685519328,377
38.0,4.768134292103269,2659
11.0,5.505483104548707,-31
25.0,3.7066573399226055,969
29.0,5.600350537606478,1298
19.0,3.54315622699435,839
18.0,4.007136533923225,1087
47.0,6.462325964517329,4686
29.0,4.928447485595233,1562
16.0,4.714140871947597,482
46.0,6.628446766932958,4354
40.0,4.576125701733249,3248
8.0,7.212201453589112,-139
34.0,6.888756534482047,2450
6.0,4.553250155816454,229
45.0,4.124325565253023,3769
45.0,5.979884939970142,4090
30.0,7.181272980999742,1737
44.0,4.418682170739325,4016
34.0,8.361761679046804,2119
21.0,5.854429441216498,1464
12.0,4.815481900195279,-128
49.0,2.5687396540426515,5347
6.0,3.16753359204008,-177
39.0,5.050308122465968,3211
6.0,7.34691790137002,-250
4.0,3.24382076090912,-192
9.0,5.819730835624498,-105
5.0,2.7723288460099447,-104
10.0,7.62364891854321,-82
47.0,1.907517995129444,5068
8.0,2.717913273941781,438
23.0,5.838541919664841,974
4.0,5.0888359077760175,332
37.0,6.410504938275633,3420
7.0,3.003928460717873,416
6.0,4.403345065551755,529
45.0,6.789577338757981,4430
42.0,5.277076183883346,3967
15.0,2.873746248734418,747
35.0,5.05832114888903,2143
32.0,5.39155561090895,2511
14.0,4.920370680339642,412
35.0,8.590017117732051,2550
11.0,5.781336947328316,-375
10.0,7.168452219762447,-27
17.0,7.5682216236934,955
13.0,3.059708085488676,638
34.0,3.858384968157757,2555
45.0,6.450687830887545,3622
5.0,5.432488242688785,125
48.0,6.505078298219497,4596
10.0,3.774225812380021,421
32.0,4.632250197164034,2010
12.0,4.411101410131389,61
13.0,4.704774318908409,153
21.0,3.885415360007799,121
48.0,4.9166512536119376,4527
33.0,8.866790668906951,2134
41.0,9.769328472489306,2949
48.0,7.408170279496421,4461
47.0,3.636109394984413,5213
32.0,2.733635770486444,1803
12.0,9.520148075903696,597
46.0,2.234155704173695,4244
35.0,4.7380985306622,2517
36.0,7.382566881367977,2865
38.0,4.149778676921498,2186
48.0,5.598285309301097,4785
28.0,4.208132499479547,1264
13.0,3.6159440972833714,544
12.0,7.059665337083324,404
22.0,2.0342882287349995,463
44.0,4.037525755867558,4336
2.0,4.246801352961044,230
29.0,7.316172124986366,1726
13.0,4.167384417214446,1020
35.0,3.5832852926007623,2215
13.0,5.40432538754477,278
34.0,2.9940035833902434,2633
19.0,7.899530346342187,995
9.0,4.054251297061407,315
31.0,5.019382279532359,1666
33.0,5.613666195505394,2288
27.0,5.2315927645758045,2344
45.0,4.096223385267105,4405
2.0,2.2501513392164525,227
15.0,5.807622749230751,1470
19.0,4.670705529649114,1065
31.0,4.785978409242818,2109
16.0,5.137375579383612,431
43.0,7.139423641939924,3562
15.0,1.0,93
6.0,3.3460307920090964,52
14.0,6.392237001803985,226
27.0,6.136041377011178,1415
38.0,4.148225799020791,2966
19.0,4.431542714209832,558
37.0,2.012640840050295,3023
43.0,5.4888312224014,3646
4.0,8.832430217319006,-107
26.0,5.046185798345754,1579
9.0,6.720359320621724,197
41.0,6.051640173868575,3036
49.0,4.072550049539919,4357
40.0,3.682737745782248,3082
15.0,6.233418728749578,935
41.0,3.55674458193453,3516
37.0,7.201839393926745,2925
4.0,5.889998518248091,-25
26.0,5.123413383476259,1463
18.0,3.90926809168543,897
41.0,5.2572215890445815,3314
35.0,5.507750239909083,2035
41.0,3.2473098581353383,3124
41.0,5.324087581754911,3125
29.0,7.419615132671659,2437
24.0,4.445566271381275,1248
4.0,4.528852999902101,-39
21.0,3.4402121800991403,479
39.0,6.416310789100726,3288
7.0,3.2067926095561248,239
23.0,1.168209415148965,1100
40.0,4.2835415594950685,3340
21.0,3.908226614584153,542
1.0,6.772268824343316,5
41.0,6.4223352733545545,3398
25.0,3.909793549349174,1483
31.0,3.003180398306528,2220
44.0,2.374735955973593,3053
38.0,4.954320355851945,2822
45.0,4.166515358966427,4321
5.0,6.532995534911249,560
31.0,5.874822202395335,1612
1.0,4.4395986828235205,-13
30.0,5.294379851670959,2002
18.0,9.098171962441029,836
8.0,3.608743223524968,-240
26.0,3.634888295280457,1023
40.0,2.341524623320657,2562
15.0,4.2620493348635655,316
19.0,5.219305508987603,474
10.0,5.819048455136048,-440
24.0,3.8334622245240286,1285
16.0,5.486332399235401,434
43.0,1.0,3873
31.0,2.3027994174827526,2034
44.0,5.933940418076897,4121
16.0,6.125084585109157,420
16.0,8.186047095199779,513
28.0,3.816741610569851,1516
20.0,4.597992228726814,1089
35.0,4.325793102866723,2667
9.0,6.06941679287228,312
40.0,3.4356636884909078,2797
10.0,5.555954720040934,802
45.0,6.794424106463301,3912
18.0,6.907632549141636,562
45.0,8.460160548680609,4556
45.0,2.29069042001862,4080
15.0,5.8514746962264965,341
45.0,3.1848865835861258,4269
30.0,1.7067765045032677,1497
48.0,1.624401695637289,4101
32.0,6.307657538933186,1832
40.0,3.861217643142732,3730
27.0,3.313626651756973,1197
27.0,7.007485977332177,1355
19.0,4.236046985601812,776
10.0,5.367549909666638,374
44.0,1.697638390190444,3983
46.0,5.537545889991591,3962
6.0,5.297801797572796,543
24.0,6.295112192998257,1121
9.0,4.027498568984376,517
27.0,5.85923280389131,1115
7.0,3.211821299154121,236
6.0,5.286693952475752,254
33.0,8.415904706299164,1948
21.0,3.058030259642248,1101
46.0,4.118357105012959,3810
38.0,5.535299560882243,2583
44.0,4.172774850841996,4085
17.0,5.245604463198668,138
31.0,3.6921562123094502,2138
37.0,4.921589970477155,2418
11.0,4.055428972985112,472
28.0,5.759692680709632,1041
5.0,3.176542590466772,-40
12.0,3.532353799901562,448
3.0,2.498639020973367,583
41.0,6.126936908343764,3129
38.0,7.828769029798654,2347
2.0,6.905102261767433,-334
26.0,7.164816545858515,1541
2.0,5.465542246605715,595
12.0,5.647464377386507,90
40.0,4.507776435109201,3489
2.0,5.263770166191394,37
41.0,5.22457034862864,3499
16.0,2.9862168464634884,444
30.0,5.271955336036545,1479
47.0,1.0,4806
46.0,3.1966534264166917,4098
36.0,7.360899813056648,2363
4.0,4.579622688933589,93
11.0,7.157025266206443,207
24.0,5.301768878924485,1770
18.0,1.0,679
27.0,7.303233864729105,1464
37.0,5.080411990185661,3046
2.0,5.168074856521852,22
15.0,2.234094376009504,647
11.0,6.117041792620434,351
27.0,7.0695579626733664,1757
49.0,7.318075143357547,5126
48.0,5.374825269879169,4350
47.0,8.604907335609454,4095
23.0,4.085667452812377,713
35.0,2.208712960298045,2567
30.0,7.40546033916301,2243
47.0,5.7008084592990125,3891
24.0,1.0,1710
19.0,8.174052491236605,994
29.0,4.06038104037954,1327
13.0,7.878673220816902,234
48.0,4.923420252121876,4334
23.0,3.860442605132512,1430
12.0,4.8830436324345605,514
49.0,5.85657059741204,4704
48.0,6.316759077231149,4605
41.0,4.020007299411232,3603
29.0,2.97296493785247,1605
6.0,4.934774372181368,-171
23.0,3.518253711217916,1026
31.0,2.3702334070849087,2015
45.0,4.64441653902703,3739
21.0,3.844238234270221,793
24.0,3.574574144267847,1138
8.0,3.0087964553068,135
44.0,7.412482933718219,4255
9.0,2.0191581891836563,332
22.0,,0
4.0,5.848650290586722,-298
13.0,6.574328421153909,194
34.0,5.8252556967591005,2396
3.0,3.540027838085706,-1
37.0,6.404363347845792,2999
28.0,1.8159257395225723,1766
26.0,7.527110540385946,738
46.0,6.472349714954213,4308
34.0,1.0,2457
15.0,5.3119810812436254,-167
8.0,4.684090141355509,235
48.0,5.853416075498175,5437
35.0,2.951120263063937,2299
24.0,2.730230183150677,1011
37.0,5.911470746733589,2808
4.0,7.19428914785879,346
12.0,3.997090397840883,565
19.0,3.961163231235696,481
15.0,4.608686698902648,551
30.0,3.112582627019191,1690
45.0,1.0,3876
37.0,4.322712388676259,2998
12.0,8.120766846294828,1019
19.0,1.975920960028955,659
34.0,1.0,2133
7.0,8.33647746218175,-226
28.0,7.927099902838799,1911
28.0,4.963707321938527,2223
29.0,6.183330570276588,1235
37.0,5.041555487187981,2640
20.0,1.138532732475186,140
11.0,6.172735242246953,436
39.0,6.633693635818817,2847
42.0,5.598259111148041,3239
23.0,1.672057480943005,873
46.0,1.0,3829
20.0,2.808355369396121,1165
20.0,1.7190485624283394,1040
11.0,2.3896147196672683,650
2.0,4.635531247291973,-148
13.0,10.057511567215055,457
13.0,4.278444839619531,473
41.0,3.082650606799083,3514
49.0,5.300484633888979,4661
15.0,4.976850742722758,630
31.0,7.458349514866726,2187
23.0,1.1808724577095684,1131
22.0,2.5625692353746685,1042
16.0,6.86484517342999,1055
42.0,7.793874574704211,3766
29.0,6.170595823148105,1444
20.0,4.801303889858831,707
28.0,9.371001833164591,2068
27.0,7.314671050469923,2261
44.0,6.263813909607746,3704
29.0,7.653179905616103,1850
5.0,4.090301527620165,170
49.0,6.150747639581435,4947
42.0,2.780757122229807,3287
38.0,7.4407927804627825,3066
38.0,5.479610297503418,2651
44.0,5.006356324118455,3347
2.0,7.957796058724299,264
45.0,4.783205339712173,4603
20.0,5.777206527631082,683
43.0,4.275631027984794,3705
47.0,4.484114993785117,4148
13.0,3.2906577392383545,396
26.0,7.075962384928486,1318
35.0,6.713844074303734,2197
46.0,6.650848360900267,4057
8.0,1.740855029903028,-469
28.0,4.4183496646486144,1057
41.0,2.954914362130746,2771
15.0,3.1225790052142623,243
8.0,4.947101371794743,37
11.0,6.708934044586528,349
29.0,4.748880524051186,1978
5.0,1.691524601129911,-384
47.0,6.624301032267727,4723
47.0,5.109565499456722,4324
7.0,2.2563095344222424,294
18.0,4.381844292272347,844
28.0,4.765515763328477,1640
12.0,6.303365704268019,412
12.0,6.268357360496349,500
36.0,7.028050718389826,3352
29.0,3.4290154509212165,2529
11.0,5.187785170088782,144
6.0,5.194731075672274,502
21.0,8.659196718680956,904
10.0,4.180818326757928,390
32.0,5.373443699843638,1842
47.0,6.277715134430929,4777
33.0,3.877808105813767,2359
17.0,4.522489601608291,949
3.0,4.898753210347696,-180
43.0,2.994768269634066,2887
18.0,2.6172191709094563,1257
10.0,5.7789329245469165,3
41.0,4.685376651031479,3335
39.0,4.7439601485496645,3612
43.0,6.536199000176057,3398
8.0,1.4709544417311653,302
34.0,6.173436347765732,2943
37.0,5.530430138673577,2835
41.0,2.1842545254260086,3999
33.0,6.012162939187291,2209
49.0,6.073387033401918,5124
10.0,5.620735809578743,167
40.0,6.304741373711769,2975
18.0,3.615661982962591,715
25.0,3.79162042700177,576
42.0,6.91538308693602,3245
41.0,1.0,3309
36.0,5.009635303643507,2708
2.0,5.205839853403124,540
19.0,1.6765357052069012,642
10.0,4.126773424889341,-17
49.0,4.900637178831352,4890
3.0,3.8356499074822015,-174
19.0,5.670467764910791,232
26.0,5.373962598872853,1151
47.0,4.925498880235872,4089
25.0,3.1185302164765965,1481
17.0,1.0,363
10.0,7.522497248818391,431
46.0,1.0,4028
11.0,1.7266251250746532,341
11.0,2.5891874742804184,414
12.0,5.38305507402594,87
40.0,4.44442152787014,2903
48.0,6.059037504484554,4839
8.0,8.242026205557075,-126
24.0,5.265051088254821,722
14.0,2.439150794975916,137
23.0,6.457738808502371,859
36.0,6.934890901251515,2917
17.0,3.659411262150076,1
45.0,5.4550850845047405,4493
5.0,3.8686998192145663,-187
3.0,5.385739603222499,97
9.0,3.863209818535784,408
20.0,5.17294701774219,733
20.0,4.306930349005394,509
19.0,8.696069460355421,1254
21.0,1.1523837902013918,799
16.0,4.1545255232590765,392
33.0,8.518679784556259,2786
5.0,7.967462799229118,-83
24.0,4.874095731274559,526
15.0,2.426813832984266,931
26.0,5.511419202610366,1028
44.0,4.270208218883509,4462
25.0,5.86377780333618,1311
28.0,5.717057364865513,1554
33.0,5.246400624514175,1786
46.0,4.326193320200947,4403
18.0,4.286378970199655,344
18.0,6.62852508641098,818
38.0,2.6482317261173334,2923
33.0,6.498963507661481,2579
27.0,5.000835904216428,1201
49.0,3.350549214741024,4418
15.0,7.472074767036712,269
44.0,1.5866267983628697,3977
13.0,4.369527249262749,777
34.0,7.080025765149353,2172
4.0,4.672616927727057,-28
35.0,5.603438880082095,2497
19.0,6.242538641073845,462
31.0,7.45525360120895,1533
25.0,1.0,1227
40.0,6.724545360174158,3457
12.0,5.48537337939617,198
12.0,6.353061755570845,554
42.0,6.551844366509553,3054
25.0,1.0,1222
33.0,7.071795478545103,1528
37.0,5.281635957078836,2841
28.0,4.856417233085564,1285
43.0,3.888256842846154,3937
9.0,2.59479237037366,-773
14.0,5.069988221556046,709
3.0,5.372462871505568,-422
5.0,4.930158162065007,-119
26.0,7.687110437672537,1072
41.0,5.528357035139351,3582
18.0,4.392056939784995,717
38.0,6.255991582286701,3140
21.0,4.044774263119625,1001
39.0,1.0,2896
16.0,6.739528576929157,221
40.0,1.6534874966434598,3373
23.0,8.064566262394534,1220
29.0,3.722888238983243,1474
10.0,2.328797494957416,-90
5.0,4.811114808332347,146
11.0,5.215016333260709,636
29.0,8.042089528781755,1689
45.0,6.613963468480327,3983
27.0,6.071324412904895,1379
34.0,3.922122230218502,1880
14.0,7.979046989158807,749
41.0,9.085818213426435,3298
42.0,3.816717804738976,3269
10.0,3.6013861548196733,-304
42.0,7.714582495701855,3759
11.0,5.370071885109519,490
11.0,6.592530206010548,295
35.0,8.575321433594882,2640
19.0,8.83479081543901,685
24.0,6.565296372764304,795
1.0,6.916025602519304,387
12.0,5.799182948286084,548
47.0,8.683005644142778,4156
14.0,6.35195318259382,670
3.0,5.390794294311177,357
45.0,7.381523742610961,4083
32.0,,0
16.0,3.1507071583444164,643
38.0,4.468291783993919,2917
10.0,1.7928659031063217,18
17.0,2.6596087486388806,948
49.0,4.718556100836279,5051
40.0,2.92006610651578,3288
4.0,4.570089585541434,-48
15.0,4.690645908040839,844
33.0,7.334880775112429,1990
39.0,2.613968889583842,3202
10.0,5.0739325455985815,28
7.0,4.8161714785438345,544
33.0,6.386447256613608,2041
17.0,2.690261587420342,486
12.0,5.259195055650239,227
17.0,7.729819326805109,321
47.0,6.002700932880955,4981
16.0,5.631845961621608,710
14.0,1.865257496812761,427
3.0,6.829575832272282,-138
44.0,5.572658521879758,4042
30.0,2.7606710559830407,1476
46.0,4.190033628245096,3842
41.0,5.880082829260566,3131
35.0,5.116111104675308,2691
26.0,4.7121754693870885,1612
12.0,7.862086512958215,324
31.0,2.733893796398382,1861
17.0,4.062507888926581,568
37.0,4.045197452369887,2941
8.0,6.361812223143467,-489
19.0,5.007172296778133,848
26.0,3.6879166774504166,1583
4.0,4.617220798867015,263
15.0,5.62315416913583,548
47.0,5.350069798178893,4588
14.0,3.661357384322625,869
30.0,1.0,1604
48.0,3.360409392336311,4596
42.0,5.746401992187851,3473
24.0,7.149408522393652,1510
46.0,5.485428840873567,4137
43.0,3.831904564637615,3437
34.0,5.689336211981733,2106
